date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-kelp_rseth_protocol,forecasted_TVL_opchain-kelp_rseth_protocol
2024-10-26 00:00:00,0.1502543569219651,0.09588013515252833,0.0,-1.1603537372750407e-07,0.0,0.0,307747032.12446487,657985998.835788
2024-10-27 00:00:00,0.14384480378855402,0.09200675329372975,0.0,-1.5450521670666316e-07,0.0,0.0,298324285.88909316,590269302.5281076
2024-10-28 00:00:00,0.11543518790793585,0.16301375165858434,1.3388861898434529e-09,0.0,0.0,0.0,311254268.84353745,651437851.5241438
2024-10-29 00:00:00,0.24063962048339702,0.14649891826363756,9.45562420998964e-10,0.0,0.0,0.0,288801729.2175888,691537970.5728639
2024-10-30 00:00:00,0.14700689866472763,0.1751369754386282,1.018308302533612e-09,0.0,0.0,0.0,325933289.6924292,642864579.775307
2024-10-31 00:00:00,0.08149107939580338,0.17411474740050542,0.0,9.288849251201165e-10,0.0,0.0,316349477.3608018,616381038.9530323
2024-11-01 00:00:00,0.10152466723738574,0.08430795627201013,0.0,7.908460692641121e-10,0.0,0.0,311018597.98619825,585802890.0310426
2024-11-02 00:00:00,0.09160742453579918,0.07953850751354295,0.0,8.626445357086752e-10,0.0,0.0,319320389.04064095,539945721.383161
2024-11-03 00:00:00,0.1348768470527613,0.10601318039987803,0.01398395397323834,0.0,0.0,0.0,311108508.244895,587037274.5073454
2024-11-04 00:00:00,0.12109711824092481,0.08956421001949734,0.01172370494774067,0.0,0.0,0.0,325820674.6154828,550990722.2504473
2024-11-05 00:00:00,0.10721959151326554,0.17209212215247074,0.01166130986554672,0.0,0.0,0.0,309038583.21141267,481907405.611871
2024-11-06 00:00:00,0.10843259827884194,0.13586020069524402,0.0,3.2391512936317357e-10,0.0,0.0,305037021.2341252,499947391.0688001
2024-11-07 00:00:00,0.18465796861252814,0.14098076527803022,0.0,1.5183583413145606e-10,0.0,0.0,326185742.24332094,617284984.1327168
2024-11-08 00:00:00,0.19870474109175798,0.23039126713664,0.0,-9.869820468804486e-12,0.0,0.0,294577249.99657536,640441560.5290477
2024-11-09 00:00:00,0.0841025434407109,0.14964717082374382,0.0,1.168792641470901e-10,0.0,0.0,292197412.29467344,656375478.7937137
2024-11-10 00:00:00,0.12296911012909936,0.14547663602729938,0.0,0.0,0.0,0.0,308893440.7620317,746815808.6853738
2024-11-11 00:00:00,0.10627606154744892,0.18304314583385842,0.0,0.0,0.0,0.0,331734697.9768695,731035281.0434186
2024-11-12 00:00:00,0.13435069320760346,0.07176412637399521,-5.636392086134516e-05,3.0110260045327313e-12,0.0,0.0,328842025.7878806,788930247.394817
2024-11-13 00:00:00,0.19749196363561905,0.17310871045736306,6.87149631325205e-07,0.0,0.0,0.0,353351931.34084386,960840360.526355
2024-11-14 00:00:00,0.2158041341695159,0.15613334524271144,0.0,0.0,0.0,0.0,332904323.29183227,800653025.4031606
2024-11-15 00:00:00,0.15310239572998519,0.09415523707000295,0.0,-1.1765886320638059e-06,0.0,0.0,338685001.49598277,755064345.8325502
2024-11-16 00:00:00,0.04985976539967775,0.13269793494447446,0.0,-1.3544115583067044e-06,0.0,0.0,350739995.75855196,879989300.334079
2024-11-17 00:00:00,0.14448092996253736,0.15581518415697904,0.0,-2.1858703227106363e-06,0.0,0.0,335948414.3846373,800522912.6832609
2024-11-18 00:00:00,0.14898119498531173,0.06308529561080933,0.013300345061216263,3.069962574062293e-10,0.0,0.0,354211480.1272441,746879497.3780621
2024-11-19 00:00:00,0.19591384725090544,0.07017445263409616,0.01747947864557184,3.688582399942544e-11,0.0,0.0,340412307.20501095,759168945.5641886
2024-11-20 00:00:00,0.11946898785157926,0.11576966815778486,0.012823798225114423,1.3438224192734196e-11,0.0,0.0,342158903.512241,857310659.8330518
2024-11-21 00:00:00,0.1317140452312116,0.1133381309565026,0.0,9.8761021126941e-10,0.0,0.0,344196883.9116194,762035411.5329493
2024-11-22 00:00:00,0.13181256550876094,0.09410603818585282,0.0,9.942700610826516e-10,0.0,0.0,341356952.8146549,876436407.2785542
2024-11-23 00:00:00,0.15245441316748404,0.17880786857817083,0.0,8.702796643666301e-10,0.0,0.0,310741096.8295876,797914106.18274
2024-11-24 00:00:00,0.2653685776430511,0.10578245665639496,0.0,2.8195703584896886e-10,0.0,0.0,310938324.7910308,955477214.4363425
2024-11-25 00:00:00,0.13808265892889257,0.05379955050016091,0.0,1.7073162711154572e-10,0.0,0.0,291413698.1100636,794331108.6940582
2024-11-26 00:00:00,0.2792323761457522,0.14163330166826296,0.0,6.4236599314248e-11,0.0,0.0,315865209.6047009,905273730.6591471
2024-11-27 00:00:00,0.1512174758370175,0.09455874198752527,0.0,0.0,0.0,0.0,313769975.15992886,883930260.0137291
2024-11-28 00:00:00,0.12302006259849965,0.12994908158175492,0.0,0.0,0.0,0.0,322764224.3715861,992328549.9655123
2024-11-29 00:00:00,0.1330523060664553,0.12331621887975264,0.0,0.0,0.0,0.0,327925816.67294943,1010280428.2650138
2024-11-30 00:00:00,0.11519302066587118,0.07737205176753321,0.00048742827000387975,9.490648493660395e-11,0.0,0.0,332841764.42836875,1028251674.3382742
2024-12-01 00:00:00,0.1437994482986452,0.06221057836272515,0.00045179590226108855,3.823938991577705e-11,0.0,0.0,311277808.20125204,1143490309.3894527
2024-12-02 00:00:00,0.1589682671158268,0.16097095894082308,0.00042927333871489373,0.0,0.0,0.0,312623843.0818342,1094106284.3266878
2024-12-03 00:00:00,0.13765259542988462,0.08837456689183201,0.011940207263751647,0.0,0.0,0.0,290595011.9441277,1086870417.0393984
2024-12-04 00:00:00,0.12900591529075586,0.04402737177538777,0.009258179748751365,0.0,0.0,0.0,267432957.03888357,1081798527.3611808
