date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-contango_v1_protocol,forecasted_TVL_opchain-contango_v1_protocol
2024-11-15 00:00:00,0.12536535808537538,0.11425096849856524,0.01846016849998266,1.598529058893633e-10,0.0,0.0,201793.15504980186,405222.29861702607
2024-11-16 00:00:00,0.14605637383117434,0.1251247382460221,0.028714889426704537,0.0,0.0,0.0,215169.3412301765,432100.54304810177
2024-11-17 00:00:00,0.1434897035161147,0.07108910321637102,0.037957962645827306,0.0,0.0,0.0,225384.4374009119,403317.764637427
2024-11-18 00:00:00,0.050467115880506896,0.20553850618922873,0.02355753236322341,0.0,0.0,0.0,199377.5448836264,420193.9091476639
2024-11-19 00:00:00,0.0894592762447925,0.08236048607770424,0.026975507899760037,0.0,0.0,0.0,219475.44678728326,422869.30192227516
2024-11-20 00:00:00,0.0832365177791118,0.0931375002254528,0.015518612269339878,0.0,0.0,0.0,235402.6858180234,432518.2641629333
2024-11-21 00:00:00,0.07979293150229938,0.12060146183971805,0.02669063474950543,9.153409153551985e-10,0.0,0.0,232098.91364360045,368882.55633292306
2024-11-22 00:00:00,0.08724749668956822,0.04429366981166186,0.010236925114769771,1.0961416356875598e-09,0.0,0.0,218182.49449512208,434687.27633905626
2024-11-23 00:00:00,0.09334179939931604,0.0745069180230058,0.023470565007128373,1.07407077875576e-09,0.0,0.0,235015.97686698448,405003.5031031244
2024-11-24 00:00:00,0.06257711946001815,0.09955620795329925,0.015106766017382658,1.4470011803922765e-09,0.0,0.0,246855.93582413977,444839.91836106504
2024-11-25 00:00:00,0.13887081840174026,0.12553224357756929,0.017405058840394557,9.791411170442198e-10,0.0,0.0,226856.0028591805,456320.5429132372
2024-11-26 00:00:00,0.10947133288027504,0.08128980023711253,0.017428729477371323,1.2696284688807664e-09,0.0,0.0,226574.4623549074,410632.3970528807
2024-11-27 00:00:00,0.19032135954128712,0.07610888233794465,0.019568710830531126,8.341377067081173e-10,0.0,0.0,225454.28821088912,425106.2734092294
2024-11-28 00:00:00,0.13940800732754755,0.05141216064835171,0.030384926276510803,1.2749785244434433e-09,0.0,0.0,217795.75724786049,505675.7045837476
2024-11-29 00:00:00,0.05556332990512906,0.041474464679037676,0.023229997646000054,1.102954293991339e-09,0.0,0.0,230611.33396466827,485028.8865291455
2024-11-30 00:00:00,0.08839673460446626,0.05562543724398851,0.043167919726832135,0.0,0.0,0.0,234374.22002646478,478651.41486917896
2024-12-01 00:00:00,0.11338798245092185,0.13314975633329393,0.036950139231128616,0.0,0.0,0.0,232736.29086405644,602998.8956749261
2024-12-02 00:00:00,0.11911723705154817,0.0722206834139534,0.05102315418996516,0.0,0.0,0.0,239224.08751671543,555008.6677285751
2024-12-03 00:00:00,0.09445963661951075,0.1211478017381768,0.04324923963198406,-6.668509483508461e-07,0.0,0.0,255923.1720293879,521608.78229817306
2024-12-04 00:00:00,0.0783798839959888,0.07941999839312683,0.05626912768655122,-3.6913504492535295e-07,0.0,0.0,238662.55764072225,536487.6192996775
2024-12-05 00:00:00,0.09542377444647715,0.12166817522026563,0.025564984684588385,-6.574128479345291e-07,0.0,0.0,244175.85791968266,519210.6758240257
2024-12-06 00:00:00,0.08798277315786565,0.13232987883759323,0.013324077008579877,0.0,0.0,0.0,243465.23233629312,466780.6169374109
2024-12-07 00:00:00,0.11372561723095818,0.050698557656494364,0.0432826229041591,0.0,0.0,0.0,221856.43488169703,525770.9422504297
2024-12-08 00:00:00,0.09536067764690838,0.09845022336792665,0.04136127837610328,0.0,0.0,0.0,247771.4917302956,567988.111139681
2024-12-09 00:00:00,0.12381440658321154,0.12757631791927504,0.015274410217742016,9.01417352946833e-10,0.0,0.0,234112.5868412142,554381.4770960077
2024-12-10 00:00:00,0.0455243258953381,0.10734868241509131,0.023579222707282098,1.074843768943627e-09,0.0,0.0,238888.19113865084,497339.62505680113
2024-12-11 00:00:00,0.09252504158512358,0.1327281432816027,0.019866522070168514,7.083609696440945e-10,0.0,0.0,230038.99636702484,478568.78496939025
2024-12-12 00:00:00,0.07915999434325839,0.10746283197346493,0.022626757687628216,1.0026885400980543e-09,0.0,0.0,251441.58910640757,509920.00330351264
2024-12-13 00:00:00,0.11810786918673276,0.12199788730941133,0.033167341073863724,8.204433417522101e-10,0.0,0.0,234411.36407612666,539675.5053297791
2024-12-14 00:00:00,0.11059750272764662,0.11475022531363654,0.030377491268047424,1.2775012063746183e-09,0.0,0.0,236884.03919927578,511932.0163048851
2024-12-15 00:00:00,0.13056487217077573,0.09447018825076113,0.018160429926587347,1.1193568725897528e-09,0.0,0.0,263621.4522819667,488301.7937521192
2024-12-16 00:00:00,0.10062347619025923,0.14191069841575848,0.028890242486775734,1.1847834140382163e-09,0.0,0.0,234209.07640173833,542122.6449484923
2024-12-17 00:00:00,0.11740141057551429,0.08404576316621662,0.018501137915622773,8.261338116492667e-10,0.0,0.0,234078.68956940793,500969.48335033975
2024-12-18 00:00:00,0.05969203864540857,0.10415751765836449,0.023646535510573864,6.777161008112577e-10,0.0,0.0,242550.09141537588,480392.04910417844
2024-12-19 00:00:00,0.07740059639425738,0.10519517335860074,0.013676068794125836,1.156933690439178e-09,0.0,0.0,212318.06168695015,438444.06157058163
2024-12-20 00:00:00,0.09602812405209638,0.11269049321004873,0.0214976201228056,1.607759227359223e-09,0.0,0.0,244719.97545998835,439039.00328552927
2024-12-21 00:00:00,0.09152875900970898,0.055453748887697045,0.04465456559450882,0.0,0.0,0.0,219089.9622518084,405785.22718412476
2024-12-22 00:00:00,0.0742661876392734,0.09970251411502244,0.048031855034346094,0.0,0.0,0.0,228308.11288353222,427755.1271978614
2024-12-23 00:00:00,0.07774161894291004,0.08343678040422202,0.026506620615869756,0.0,0.0,0.0,223023.87069332896,439858.54804403725
2024-12-24 00:00:00,0.1329149476247243,0.09367573744666466,0.026032841486983684,1.0604420523403495e-09,0.0,0.0,232037.93334260915,406540.75365254394
2024-12-25 00:00:00,0.1965759749738536,0.055530540964399945,0.033288271978785935,8.902476963039721e-10,0.0,0.0,231241.04421161668,420245.0276901282
2024-12-25 22:25:29,0.09266711745683394,0.11273676142115252,0.018411389861999607,7.550308008955838e-10,0.0,0.0,,
2024-12-26 00:00:00,0.04880159499474793,0.05899612705811654,0.03542443042575777,1.484582400981922e-09,0.0,0.0,204203.28716361665,431088.74999897054
2024-12-27 00:00:00,0.13163594108243615,0.09605536308727948,0.035199803467436605,1.6833519578116664e-09,0.0,0.0,231588.73440475555,393977.31230461027
2024-12-28 00:00:00,0.16986251428940308,0.28095637874547597,0.027445879753434623,1.0670749454101332e-09,0.0,0.0,200360.46592072074,432778.3467318836
2024-12-29 00:00:00,0.07056797209090458,0.1315655786823781,0.021312969683162708,0.0,0.0,0.0,227942.58277325975,380765.46506982157
2024-12-30 00:00:00,0.07134162482520745,0.08448803473860421,0.018840317199893705,0.0,0.0,0.0,220047.01352112906,410308.5199012415
2024-12-31 00:00:00,0.12037211083155051,0.0869553847687786,0.016871056179144413,0.0,0.0,0.0,224130.7681041557,441341.1261223151
