date,forecasted_Transaction Count,forecasted_Active Users,forecasted_Unique Users,forecasted_Gas Fees,forecasted_Total Transferred,forecasted_Net Transferred,forecasted_TVL-compound_v2_protocol,forecasted_TVL_opchain-compound_v2_protocol
2024-10-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.1862795978532599,331701770.7737875,619081707.018142
2024-10-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.25783807476393655,322635656.4861223,635966729.4795202
2024-10-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.15830569857728158,311262277.0344261,624105555.269804
2024-10-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.23773532297311273,328067508.8358105,660583103.199647
2024-10-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.12486354839444219,318673986.3545558,758048355.8980113
2024-10-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.26151393566746933,346572320.3275337,631177246.7635372
2024-10-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2995671204799876,302893031.01497275,704764733.5288541
2024-10-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.297403520032351,291360338.330642,635050477.9292455
2024-10-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.017269144568600268,276512414.3282221,543820849.8842114
2024-10-26 00:00:00,0.0,0.0,0.0,0.0,0.0,-0.7638648585209658,281808502.3146616,636688315.91396
2024-10-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.4147287498382145,284090764.0838615,621084149.0239866
2024-10-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.16440233552844144,289284912.57430327,653012068.0305362
2024-10-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.1886192844323396,278671604.6873515,559476923.7370352
2024-10-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2254017190742216,275356969.18447155,678276164.0150023
2024-10-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3776802588873571,279422645.9231608,613572386.2560513
2024-11-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3260049186734315,269131574.7206541,547272554.3668321
2024-11-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3058629499508468,278855813.56462395,545681543.3765829
2024-11-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.17681876956755627,277436546.586867,566468833.6848713
2024-11-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.14334478919410146,261070880.8562462,535437242.4494867
2024-11-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.12279836616359628,260138274.56710792,528094630.1714979
2024-11-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.31145749999484446,225540499.26725987,542592378.4408772
2024-11-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.17844217720828642,270482813.9094033,622850217.407797
2024-11-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.30802943913574965,259600697.3974793,662253497.7415569
2024-11-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.19305020936775952,261144788.1571007,616324106.0395842
2024-11-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.19881636697336638,256641435.67327213,672302953.795395
2024-11-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.14090577822186345,266884523.73583633,718782794.2141703
2024-11-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.35752716568352694,274126508.7095877,797683836.4644389
2024-11-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.21929943513773464,257390278.04613313,768443040.3026625
2024-11-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.33888588999403463,240446105.67768237,756778988.9816924
2024-11-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.21973697330338715,244082804.2726746,713040285.2935233
2024-11-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.4128378221652278,247811174.7364337,720348905.7681658
2024-11-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.38561295747907276,263637383.93220925,738928615.8846047
2024-11-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.38330915999722204,239063418.33347332,732557417.1499568
2024-11-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3744989731569054,248743787.21610636,760782266.367264
2024-11-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3450561027446171,256027747.39005947,749653877.6262951
2024-11-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3039671785144904,239052272.304342,732346808.8729929
2024-11-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2856621998061615,256384949.82898474,743536907.9292321
2024-11-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.15192739678150755,255123832.84831724,688897289.5426359
2024-11-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.16068762879531168,234807258.04869124,833448590.8169758
2024-11-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.44862294866180896,252125918.77408606,822870808.3608853
2024-11-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2432139904472315,246782593.53408018,821544635.6087811
2024-11-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3243100378438307,244089566.98751962,723350557.8107961
2024-11-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3785132170970775,241290907.7694601,807027617.0890546
2024-11-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.17300703567868095,220839261.6431968,878617244.4519056
2024-11-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.15571817980639932,210312092.99133205,868961421.7530676
2024-12-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.21293118822624146,237274231.98629326,1044484819.0347751
2024-12-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.20215796460622576,240777936.7120319,925761272.4954302
2024-12-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.8082604503007589,237969333.33705547,981111376.8791138
2024-12-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.04898427315496929,217249208.61489707,956701393.6703697
2024-12-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.4587589035140971,251909798.4879874,937435791.5472242
2024-12-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.20801073301169118,248975397.4778595,962926209.3353171
2024-12-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3350316581098505,240062988.19841698,1018483763.7307432
2024-12-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2825547482140514,243065334.30350035,1063501745.2593017
2024-12-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.1730362594585916,227363090.45935386,1005920276.6184715
2024-12-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.15922543119114907,260272589.20948115,782678053.7507596
2024-12-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.16274558639431672,223047059.6270854,841565839.9719859
2024-12-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3168064687617824,248460771.15391263,936590165.3468457
2024-12-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.16253239041209075,221320480.48282883,896864908.5967388
2024-12-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3069622115067872,231991935.56640235,996360008.4450705
2024-12-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.18321325781385409,224709146.80965546,918071122.405072
2024-12-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.20346337603693349,211267884.17269036,898744427.247339
2024-12-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.18510531398184243,218810447.6903972,898804207.1697645
2024-12-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.262024732977963,213229260.85973868,903875739.9889832
2024-12-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.1726853920587399,210187698.09159258,787160398.3840758
2024-12-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.33552011682396776,207367724.54387766,725141205.2908745
2024-12-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2151156001292618,197871395.2123945,846272181.7850078
2024-12-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.263455785499273,197670989.2090548,690735956.5650713
2024-12-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.14807722394464543,200393228.28935307,748310766.1073616
2024-12-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2933180440642311,214643409.54728994,770261227.0601605
2024-12-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2438034134227298,187613029.92709845,792623917.9274307
2024-12-25 22:54:35,0.0,0.0,0.0,0.0,0.0,0.20595901240215794,,
2024-12-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.12317074019510729,193600066.77465948,762934903.4127421
2024-12-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2341885044972762,195347555.60241368,730214557.4608663
2024-12-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2598882689671981,191307688.54583532,802888414.8344508
2024-12-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.25237408020522145,172751782.5124498,768988738.5775006
2024-12-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.21593803430711384,179613963.8499721,763481377.7616698
2024-12-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.15791916333511646,176545382.74409565,774150542.4070274
2025-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.21784020206687407,177787694.7847386,729670429.9683533
2025-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2759555029035501,184561612.91115123,761210482.2261435
2025-01-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.29808846704555636,163707848.0535441,764791386.0099521
2025-01-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.1749246678674874,163793204.03185475,792252257.4644897
2025-01-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3073291384551648,165667186.99349988,763777755.7506714
2025-01-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2746207149113719,164848246.64963388,861395262.5955695
2025-01-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.23169613201338854,156682604.19625244,810970178.8621558
2025-01-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.31710748880700346,165110761.82370704,669038279.6267352
2025-01-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2873266309326865,154473430.62716037,716291470.3204584
2025-01-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3251945213977124,162069455.94427055,748286147.0428381
2025-01-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.27770305532395717,163800006.1081107,726335290.5763017
2025-01-12 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2808477081867261,150304824.07897007,693103342.7065408
2025-01-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.36403945062306925,141022936.845822,716502087.9504639
2025-01-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.41836866081995405,152837538.51304477,683737858.2678245
2025-01-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.27477627033224605,147733841.75100586,686248119.6376309
2025-01-16 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2526532248391744,149895129.46141735,795481304.8704746
2025-01-17 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3491461920401525,142531318.8463923,736918088.4130882
2025-01-18 00:00:00,0.0,0.0,0.0,0.0,0.0,0.30846160365477127,148985436.69649985,818232814.2678936
2025-01-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.330764296420979,142902599.5515537,713261165.6671106
2025-01-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2541415588112064,135596214.34814522,667575201.5522665
2025-01-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.30415064904444167,143309959.88541684,676048139.2464212
2025-01-22 00:00:00,0.0,0.0,0.0,0.0,0.0,2.305028520981161,132101408.95027564,689053254.7013947
2025-01-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.30280923458678005,129009142.620126,736762861.7186142
2025-01-24 00:00:00,0.0,0.0,0.0,0.0,0.0,0.13976696821930712,139981713.43839052,755801246.9716092
2025-01-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3217063156139647,125572892.65988365,804736941.8914928
2025-01-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.1952259689020119,134625902.87980664,716728208.3965011
2025-01-26 02:58:11,0.0,0.0,0.0,0.0,0.0,0.28591267301056866,135394815.61908978,
2025-01-26 03:46:23,0.0,0.0,0.0,0.0,0.0,0.2841455850512032,,
2025-01-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2269844042864693,,
2025-01-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.14529678411791674,,
2025-01-29 00:00:00,0.0,0.0,0.0,0.0,0.0,0.20437582188707687,,
2025-01-30 00:00:00,0.0,0.0,0.0,0.0,0.0,0.24277939719025937,,
2025-01-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.11909115887540463,,
2025-02-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.2812375194918557,,
2025-02-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.26700233141455415,,
2025-02-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3398848260398196,,
2025-02-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.4377018321415471,,
2025-02-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.31307984877741624,,
2025-02-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.325085880818322,,
2025-02-07 00:00:00,0.0,0.0,0.0,0.0,0.0,0.1882407466778079,,
2025-02-08 00:00:00,0.0,0.0,0.0,0.0,0.0,0.22830986344648665,,
2025-02-09 00:00:00,0.0,0.0,0.0,0.0,0.0,0.17947748941410993,,
2025-02-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.3199517403274579,,
2025-02-11 00:00:00,0.0,0.0,0.0,0.0,0.0,0.19472559131650927,,
